Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
600                      2.458030186891556        1591785                  155.39043241305444       162                      189.80127833070486       32                       0.001097396071515562     155337                   1.0660220420990785       776091                   -0.40979338              4.648372                 4.0568755e-12            64992.492                1527596200.0             
650                      2.649885126484765        1716653                  163.116770154331         160                      181.4016376571714        32                       0.0009855615807881535    167531                   1.0793916982188567       837003                   -0.33115867              4.328942                 1.158107e-13             110.40511                2978481.8                
700                      2.849800432456864        1847210                  160.37595845167047       163                      220.65893319981896       32                       0.001310064435005188     180281                   0.956024658985627        900693                   -0.18690805              5.029185                 4.3175806e-13            7061.623                 132415100.0              
750                      3.0405011778407625       1973792                  162.0168657959289        161                      201.68166127430715       32                       0.0012819088563170448    192647                   1.0191587897290955       962441                   -0.054129723             4.9153013                3.037418e-11             2087.8503                50176444.0               
800                      3.2336324666606053       2099914                  179.32293058278427       167                      182.91636213552826       32                       0.001777108566302089     204965                   0.9695160371020324       1023964                  -0.26631433              5.7605395                2.4697284e-11            739.0598                 6118621.0                
850                      3.4259818729427125       2225121                  170.82591666436164       173                      214.6252510508065        32                       0.0011793456386787493    217196                   1.0406180840710324       1085038                  -0.09846154              4.7193                   1.4976967e-12            1382.5164                51886852.0               
900                      3.6172322412994173       2352780                  176.28260351205424       177                      202.09583611118066       32                       0.0014670558378730022    229664                   1.0195733590804665       1147306                  0.098976955              5.3276877                1.4669915e-10            4998.626                 75718160.0               
950                      3.8052511156929865       2478593                  185.63746845704034       172                      184.06502169896223       32                       0.0013613026606011714    241955                   0.9851149543443739       1208677                  -0.10652616              5.056939                 1.3858843e-10            2882.4497                40744716.0               
1000                     3.994835763507419        2604838                  182.64048674351662       193                      196.18539264647714       32                       0.0016159873977049219    254284                   1.0806395651130547       1270245                  -0.36033633              5.5946574                1.0267082e-11            6889.974                 219083120.0              
1050                     4.178170246084531        2725870                  180.72026918427946       170                      188.2113018322515        32                       0.0012435490536577825    266109                   1.048635841312265        1329282                  -0.2805246               4.794018                 6.3950917e-13            918.8028                 18991470.0               
1100                     4.3635107397370865       2849179                  190.07640991336305       184                      184.5395087506543        32                       0.0011293113483155327    278156                   1.0281883362280748       1389423                  0.23785113               4.688059                 2.0429546e-12            14163.827                209376590.0              
1150                     4.547866185175048        2973517                  187.24101500596615       201                      206.61926088498132       32                       0.0016217576522453158    290297                   1.0720673357608161       1450059                  -0.10428068              5.7929616                5.150334e-10             51.583282                588000.44                
1200                     4.727826723919974        3095388                  192.99925512076928       215                      211.17682719829594       32                       0.0022906224935426624    302201                   1.1001837774154244       1509485                  -0.131445                6.76072                  1.1363081e-08            37.573586                733273.3                 
1250                     4.903365702893999        3214889                  191.93649043728078       201                      223.48885336969104       32                       0.002811622243743759     313875                   1.0582201508864046       1567760                  -0.0010529492            7.2075305                1.06046234e-10           9.921819                 132056.38                
1300                     5.078094894223743        3336231                  198.77516700309997       201                      220.16771673223005       32                       0.0016731463434282413    325730                   1.0505186016142813       1626937                  -0.22533797              5.591855                 2.3337038e-10            299.7287                 5086655.0                
1350                     5.259629659586483        3460575                  192.2671831237471        212                      184.29015409057624       32                       0.0020230570504831714    337873                   1.0493342507928887       1687573                  -0.20549905              6.1382923                8.1524365e-10            178.85263                3423640.8                
1400                     5.442623535129759        3584585                  192.0691528309031        196                      201.18586258073353       32                       0.002014119634515212     349985                   1.0441116139858584       1748047                  0.12730004               6.221835                 1.464886e-10             153.17278                3911042.8                
1450                     5.626544211241934        3708566                  198.01956271705245       207                      208.02001152001688       32                       0.0024679342162943333    362095                   1.0033235068633177       1808508                  -0.029435636             6.835416                 3.1789957e-10            13.414092                130979.1                 
1500                     5.80559911204709         3831209                  206.00273251621252       214                      187.61197407472366       32                       0.0020301087475641604    374075                   0.9483302502619841       1868316                  -0.50468314              6.1601963                4.025382e-08             51.868885                412555.97                
1550                     5.98455574631691         3952520                  201.87250916701612       223                      192.32594122218092       32                       0.0016926201060414314    385926                   1.0217517307826451       1927467                  0.3862085                5.727428                 5.9265626e-10            90.97907                 1071131.2                
1600                     6.161439846290483        4072047                  207.17181335889666       207                      223.12092151163603       32                       0.0020141797522975975    397601                   0.9838206019842177       1985752                  -0.08286631              6.1240773                1.9077001e-12            84.274345                1208380.1                
1650                     6.335843514402708        4196822                  204.57161533540133       227                      211.0177722534741        32                       0.001645122659149893     409786                   0.9608333573141932       2046590                  0.037253696              5.6319475                1.3287745e-09            226.43222                3046312.5                
1700                     6.510745774441295        4320694                  205.611094184729         214                      214.1994048980543        32                       0.001666262607883524     421887                   1.0049354036095637       2106991                  0.44499037               5.545732                 2.0696637e-12            19.21212                 320634.06                
1750                     6.686776812473933        4443230                  215.4780843640923        220                      194.62689491540723       32                       0.0018409407720333193    433855                   0.8744776844978333       2166741                  0.0803638                5.8750243                3.7813844e-10            49.28165                 340219.3                 
1800                     6.862663446201219        4566056                  215.99327503248836       217                      253.6556285732533        32                       0.0017194996733184255    445854                   0.9185208764963168       2226630                  -0.25593528              5.640924                 4.293681e-10             41.012474                259881.33                
1850                     7.032176878518529        4687227                  210.21103248651255       213                      245.37379201939706       32                       0.001561267001013602     457690                   0.9953927570432304       2285716                  -0.33606315              5.411096                 8.2398664e-11            6.3503532                15164.433                
1900                     7.205615749094221        4811539                  203.56358139965695       199                      242.25547721924815       32                       0.00144516714783602      469828                   0.9313393100472384       2346340                  0.059173703              5.2800426                4.3745077e-11            454.9486                 9741313.0                
1950                     7.371164340178172        4934482                  214.26600342685228       217                      250.20028301931515       32                       0.0015279995500024268    481839                   0.9334636805407424       2406288                  0.24758543               5.390281                 8.7329144e-11            211.01733                2504077.2                
2000                     7.542590382032924        5061246                  218.24650311713305       240                      251.90221439346135       32                       0.00165198336948048      494218                   0.9175397267224465       2468092                  -0.06857518              5.5154386                4.5844925e-13            589.7355                 8989348.0                
2050                     7.708440810309516        5181988                  205.07059559397996       232                      256.6819833816038        32                       0.0026210760958840914    506011                   0.8957127855691651       2526955                  0.1439513                7.0780883                1.2742192e-09            6.0916758                70920.805                
2100                     7.867719128463003        5302517                  219.60708161174392       234                      257.67698852465804       32                       0.001746442086896182     517782                   0.9284161770902409       2585719                  0.19539554               5.774603                 8.413573e-12             392.70346                10980105.0               
2150                     8.028258988923497        5422469                  219.61243675058242       243                      251.46378464106797       32                       0.0019480820480250914    529495                   0.8911924122565955       2644195                  -0.06598897              6.172496                 9.010767e-10             56.900654                870959.7                 
2200                     8.192574391166369        5548132                  215.74242071246348       239                      250.07728252630565       32                       0.0017262099159730446    541771                   0.9202695729043247       2705461                  0.09904402               5.8102365                4.1033624e-10            81.61815                 830461.56                
2250                     8.349852900240156        5667644                  227.00207706029727       247                      269.10696145610194       32                       0.0016732761839858624    553441                   0.9153433135061553       2763720                  0.008275592              5.7234735                7.379747e-11             3281.9883                160272720.0              
2300                     8.511852086053954        5790746                  218.0750859038042        254                      255.3151949968254        32                       0.002040066907020031     565461                   0.8507040979064839       2823728                  -0.012237394             6.1762567                1.2620728e-08            63.78967                 934687.7                 
2350                     8.667472478482459        5911565                  225.51046687247657       272                      274.0867954234405        32                       0.0022678597578926693    577258                   0.7506670270647321       2882612                  -0.11717365              6.5554233                1.2659361e-10            5.427174                 16272.336                
2400                     8.82534595794148         6032803                  217.6763693144358        252                      252.86834959698493       32                       0.003098081831538349     589099                   0.9038601308018244       2941714                  -0.1964505               7.69444                  1.0669161e-10            3.4670117                7394.9395                
2450                     8.984002643558714        6155392                  211.23868684685198       229                      251.17588002887484       32                       0.00214856295358567      601073                   0.927588822733113        3001484                  -0.13799185              6.36819                  1.5927938e-09            76829.836                3787253200.0             
2500                     9.14469440082709         6277523                  216.45648600087372       230                      261.68370122550397       32                       0.0020303595886539353    612998                   0.8662206555265028       3061030                  0.33193552               6.2597                   3.8995547e-12            53.29106                 1107614.2                
2550                     9.303684639135996        6400941                  218.1311551866856        226                      268.92040913077193       32                       0.0009552549000736658    625047                   0.9317739981192129       3121207                  -0.0017135738            4.231063                 1.374386e-10             129191.92                4688619500.0             
2600                     9.46509162346522         6523812                  214.41862996452863       232                      272.3633582738131        32                       0.0014941831334279133    637048                   0.8970949615390399       3181115                  -0.095092796             5.291698                 2.0232408e-11            202.0981                 3526203.0                
2650                     9.619370849861038        6644607                  214.2614768070691        225                      280.5407960398268        32                       0.0017259038390128266    648846                   0.9004701086356814       3240012                  0.103591636              5.697197                 1.2264843e-10            21.552555                441969.34                
2700                     9.777035415238805        6767989                  207.7504970399459        200                      283.75415026735266       32                       0.0015100856239979085    660898                   0.9008716592075463       3300186                  -0.027547203             5.287027                 6.571691e-10             26.976402                398161.22                
2750                     9.933270702560742        6889818                  204.77641958371524       222                      267.04486370528093       32                       0.0022733596634102737    672799                   0.9333474854409913       3359589                  -0.28432816              6.6267567                1.1995642e-09            10.202161                127234.125               
2800                     10.08541641202238        7008471                  197.80750648520518       201                      269.493462043328         32                       0.002069374183555702     684389                   0.9115987353854709       3417451                  -0.12937877              6.268028                 1.1418003e-08            10527.738                482123800.0              
2850                     10.242399175630675       7129168                  214.69585062652487       225                      256.99756079254064       32                       0.0016276043874246103    696179                   0.9235343225106719       3476300                  -0.22795504              5.637613                 3.376332e-10             13.968913                85911.38                 
2900                     10.396817024813759       7252030                  221.82432697312072       248                      273.96728203560315       32                       0.0019349710394938786    708175                   0.891385924741574        3536196                  -0.116845004             6.057134                 1.1892029e-10            13.160491                145763.95                
2950                     10.548688412507374       7372503                  224.06924705146366       243                      270.64265884875755       32                       0.002094718479664526     719944                   0.9020357686627873       3594927                  0.02115559               6.4579196                3.965108e-11             23.520191                216859.19                
3000                     10.708310968478521       7498962                  225.2647561283275        253                      268.21525786508283       32                       0.0018228351267998528    732296                   0.8565655149499325       3656576                  0.34378958               5.8939214                3.4135844e-10            9348.766                 388123650.0              
3050                     10.857655595739683       7617417                  224.30774092974312       270                      272.07340356813825       32                       0.0029345071903793267    743863                   0.786415409119037        3714309                  -0.09328025              7.2890725                6.6283455e-08            8.018959                 17894.637                
3100                     11.014212744964494       7740836                  226.98879888573885       255                      266.8480163940141        32                       0.001624445661459819     755915                   0.9228117015679361       3774465                  -0.15458505              5.5600715                8.813452e-11             15.39727                 140934.1                 
3150                     11.166074919899305       7861858                  228.3333411490488        272                      266.90195507546264       32                       0.0020338084398363737    767733                   0.8221029012080896       3833449                  -0.42820427              6.244678                 1.0181929e-09            10.145229                62149.746                
3200                     11.320204907986852       7982370                  212.3785726663427        233                      256.56468061612344       32                       0.00269790410030226      779503                   0.8651755637968117       3892203                  -0.27128762              7.336892                 3.9108676e-09            16.558435                204217.16                
3250                     11.470523326794307       8100303                  221.43343891704643       258                      264.0304817692484        32                       0.0022881494338855995    791020                   0.8704835054228747       3949688                  0.11292987               6.6027994                4.908689e-12             17.338373                108021.336               
3300                     11.625751593973902       8223655                  214.55504915757848       264                      259.53533173265504       32                       0.0027402692175439365    803064                   0.889931221685466        4009813                  -0.35507748              7.2235327                9.803751e-10             19.739323                303766.0                 
3350                     11.762544852693877       8340908                  226.3573334403364        278                      259.77932196869347       32                       0.002629175988210511     814510                   0.8116563085037443       4066953                  0.28335878               7.067766                 8.443092e-11             13.914072                352221.84                
3400                     11.88733392410808        8458327                  230.7383500928452        276                      255.97596069662058       32                       0.0019117322278349367    825973                   0.875166330213331        4124175                  -0.0034760956            6.09851                  4.1124864e-12            19.466732                551373.75                
3450                     12.010176915923754       8576010                  230.98309401892595       288                      236.31928082546494       32                       0.002474262758537575     837461                   0.7732222618166783       4181522                  -0.3352944               6.6630545                2.0439778e-10            16.373508                98481.07                 
3500                     12.135169530709584       8695002                  232.52064241672736       285                      247.42888952317878       32                       0.002095160891094479     849080                   0.840701597674763        4239513                  -0.11432313              6.401574                 6.6259784e-09            125.56981                2526175.5                
3550                     12.262530602084265       8816415                  221.4143566686268        284                      252.52749182793409       32                       0.0034075652327492973    860935                   0.7464114868049871       4298682                  -0.47153598              8.029551                 3.5017962e-09            83.01762                 1909902.1                
3600                     12.380411169860098       8935874                  223.85977792312806       280                      253.3329054212998        32                       0.003193425814915066     872600                   0.7253444040212624       4356903                  0.0628746                7.7300286                7.7782225e-09            8.933148                 49196.58                 
3650                     12.48312688867251        9055645                  220.11068203932714       269                      246.345420502669         32                       0.002545757138210794     884295                   0.7834586098556119       4415278                  -0.18181704              6.918239                 1.7372277e-10            8.863707                 42064.17                 
3700                     12.586239547597037       9177679                  215.1661792410443        284                      247.34541941630403       32                       0.002466813528112003     896212                   0.8754263710377465       4474750                  -0.4634686               7.0089674                4.723455e-10             19.065607                301847.34                
3750                     12.687715772721502       9297329                  225.3776922632807        275                      262.0815568416856        32                       0.0024916515395972147    907896                   0.8107834008742203       4533066                  0.36802846               6.885073                 3.868491e-09             10.017098                88052.36                 
3800                     12.790722153120571       9418535                  205.61514457168997       275                      244.5145171550691        32                       0.004405386605352725     919729                   0.77200998115179         4592140                  -0.30359998              9.150395                 1.196888e-07             3.2145495                9845.247                 
3850                     12.89322153256999        9538610                  213.32794309440717       269                      267.2884280174204        32                       0.0026037181001402733    931458                   0.8115037035183856       4650663                  0.048363514              6.97246                  6.563158e-07             5.5687013                10044.407                
3900                     12.995727104610866       9659142                  209.98723725494418       261                      251.8458097669499        32                       0.0022323411122887535    943227                   0.8015398683801161       4709413                  0.0660305                6.524687                 5.671663e-09             18.298132                315781.12                
3950                     13.095461164447997       9778007                  220.4946781807671        282                      253.272849660237         32                       0.002700759034578492     954834                   0.7669389189426515       4767339                  0.11822577               7.0778475                1.7831038e-08            4.921003                 12152.957                
4000                     13.196757959723472       9899267                  226.22900182234685       302                      263.4119561315813        32                       0.0030590060896474153    966671                   0.7976316067541069       4826423                  -0.2689739               7.6512423                5.41826e-09              5.107363                 13543.156                
4050                     13.297210000488493       10019640                 225.84910537930335       290                      254.74215803061165       32                       0.0020503465471596555    978417                   0.8197041689116379       4885080                  0.383031                 6.351336                 5.4531784e-09            17.79236                 242572.16                
4100                     13.39411252260208        10135181                 227.3392525071443        296                      274.27210893591865       32                       0.003380151355967802     989700                   0.7221769109705322       4941377                  0.51444393               8.078793                 1.3038421e-07            22.529358                841560.4                 
4150                     13.489161826372147       10253506                 238.69370141145077       367                      254.4299178457134        32                       0.003875075384627941     1001242                  0.6387987758416259       4998998                  -0.105531305             8.540292                 1.2362771e-08            5.3899174                68903.61                 
4200                     13.578464690181944       10365501                 239.65783517443077       371                      252.831717865108         32                       0.0035043551641352035    1012166                  0.57324691473269         5053528                  0.29540262               8.223359                 4.1508965e-08            6.068933                 45742.254                
4250                     13.666215483744939       10478147                 244.77827282128933       403                      256.32799986221124       32                       0.0032494590671051965    1023150                  0.5159041484547081       5108360                  0.032896433              7.8851686                2.120127e-08             5.004657                 15908.764                
4300                     13.737423201998075       10593797                 244.91350781494475       399                      224.67906053105654       32                       0.0032040405629286126    1034432                  0.5700036159074638       5164659                  -0.09498737              7.6900206                1.2553643e-09            4.373055                 12794.052                
4350                     13.80715516017543        10707386                 241.2502544820179        393                      240.02480704199775       32                       0.003657161642652039     1045511                  0.5878624635584214       5219958                  -0.19589013              8.363749                 1.2789674e-07            4.130854                 8387.328                 
4400                     13.875668194492658       10821578                 240.78369937041253       423                      250.5663072476128        32                       0.0034122308671186512    1056645                  0.5372604532917071       5275536                  0.21522436               8.153922                 7.25247e-08              4.3434744                13130.922                
4450                     13.94437392976549        10933858                 246.74115686708876       412                      259.46283783534807       32                       0.0033858896980822925    1067594                  0.5524715337538182       5330184                  0.5257568                8.077584                 1.3410245e-08            24.644398                957420.0                 
4500                     14.011106756329536       11044656                 242.01901772967256       401                      246.21409406918394       32                       0.003577504181055631     1078403                  0.6221276879080029       5384113                  0.06604955               8.2588                   2.4953962e-08            5.0043344                35109.785                
4550                     14.07724636276563        11155334                 245.92116238491147       430                      254.17461853782058       32                       0.0035110349590713914    1089193                  0.5897080979905687       5437971                  0.18469125               8.34666                  2.5171898e-08            2.6892576                4490.415                 
4600                     14.142432066996893       11266162                 247.76435317815387       446                      267.3210107099277        32                       0.0039590933676541705    1099996                  0.5219328252459213       5491895                  -0.317492                8.528664                 5.1461244e-09            2.4310074                4335.304                 
4650                     14.208437711662716       11378695                 247.87987499142736       450                      238.8958459859974        32                       0.00412087585867905      1110964                  0.4935611185213415       5546646                  -0.3578345               8.979535                 3.228008e-08             3.3517923                21811.018                
4700                     14.27331368095345        11489862                 254.58339785966587       449                      250.3489929369621        32                       0.004321979181798875     1121800                  0.4911801987800045       5600730                  -0.5858014               9.053648                 7.104276e-08             2.66698                  4834.6655                
4750                     14.339718788796          11602187                 250.28919241011255       444                      254.91160702350805       32                       0.0047132698994762495    1132752                  0.570524392371367        5655386                  -0.8643195               9.373933                 7.491017e-07             3.2706828                13573.244                
4800                     14.404192082219653       11712805                 238.7680480893466        467                      263.8117987239672        32                       0.005667590766871741     1143534                  0.4743176314492691       5709191                  0.21351328               10.52835                 2.585313e-07             3.9157827                23111.756                
4850                     14.467701376080512       11822762                 239.82726166019964       485                      248.798245647429         32                       0.005637557945441251     1154251                  0.47716396708312564      5762669                  0.43842798               10.368072                4.5226165e-07            3.6533275                15353.96                 
4900                     14.530851094590293       11932709                 247.47049932448286       482                      245.8619689825187        32                       0.00467230777395257      1164963                  0.44477569441989534      5816142                  0.8027703                9.330213                 2.6260557e-07            3.3539388                4100.2837                
4950                     14.594170866741074       12042309                 250.6700604165553        491                      259.6240801594032        32                       0.0050213711273267075    1175643                  0.4594323399910844       5869441                  -0.3926852               9.830759                 1.7586288e-07            3.4888425                33206.33                 
