Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
1000                     1.8286230068736606       2612271                  216.8135278672219        206                      275.28680947493086       32                       0.0010550695474644163    254988                   1.0081624626706485       1273781                  0.34023127               4.5795064                5.9854156e-11            283.11163                4319545.5                
1050                     1.9114233636193805       2736357                  208.7399362465296        185                      274.06376249269897       32                       0.0009342086659441787    267108                   1.0667865629230595       1334301                  0.0024651138             4.166815                 4.9881496e-06            302.36597                3579294.8                
1100                     1.9935304890738592       2860889                  219.45796734066525       210                      269.98956670231814       32                       0.0014027689618092995    279273                   0.9950616392855074       1395031                  -0.25999022              5.0794196                2.981346e-11             42.961685                513643.8                 
1150                     2.0750196258889306       2985623                  216.81586608075978       203                      263.8640751916946        32                       0.0013858968378009653    291454                   1.0028645649630832       1455861                  0.12642843               5.30393                  1.2246079e-09            2189.6987                104182100.0              
1200                     2.1559869517882664       3110400                  211.77636222290698       205                      280.23486071738955       32                       0.001389770479332465     303639                   0.9341326925127986       1516706                  -0.10410583              5.143617                 2.6849213e-12            127.08171                2779593.5                
1250                     2.234236508872774        3230756                  213.74001269701054       204                      274.2389333478069        32                       0.0006733691302415367    315398                   0.9833291079691893       1575402                  0.014537199              3.6243896                1.277991e-14             244.14886                3542733.0                
1300                     2.3143934796916112       3353567                  213.2323758993974        195                      269.84134887330936       32                       0.001712595643443866     327394                   0.95328848256186         1635291                  0.2611081                5.510141                 1.2693972e-12            24.31812                 542564.1                 
1350                     2.3952859442101584       3479150                  210.65504796658132       219                      269.0827679447112        32                       0.0014028578882473181    339660                   0.9713323717373085       1696528                  0.0908183                5.101765                 5.8332666e-10            442.20715                8700204.0                
1400                     2.4768569820457036       3605323                  218.2279846435449        226                      269.8311316409018        32                       0.0016728024997990647    351978                   0.917207558249587        1758047                  0.02532684               5.6233325                1.1182202e-11            2656.252                 84203330.0               
1450                     2.553390601012442        3726428                  228.73936779475494       238                      274.306502989719         32                       0.001745917987375752     363806                   0.9568005199163733       1817090                  0.24380137               5.9668517                3.8951375e-09            943.56573                28494188.0               
1500                     2.6297689244482254       3846740                  222.69067186431627       231                      263.09908382253457       32                       0.0016601443569236826    375556                   0.8627661589150116       1875747                  0.037464973              5.662192                 5.79153e-09              5083.5356                57300344.0               
1550                     2.7071113089720407       3968831                  233.51118098560434       246                      269.865177231742         32                       0.002281403889621261     387477                   0.8308143866873171       1935264                  0.57118934               6.69341                  4.740687e-09             804.97186                5153491.0                
1600                     2.7814723038011127       4088038                  238.5060217073956        290                      259.10507512990387       32                       0.004400235596702609     399114                   0.7596035237487686       1993354                  0.90237314               9.3619175                1.7597706e-06            19.984823                55791.277                
1650                     2.851184714237849        4203529                  241.11205970772397       354                      266.841401664584         32                       0.004648402728865632     410383                   0.6847953356359527       2049596                  0.7797128                9.235635                 1.2920525e-06            18.422691                35126.633                
1700                     2.9162353212303587       4316121                  257.0530792254311        442                      262.8082782481018        32                       0.004545867719032147     421361                   0.6293599049914403       2104385                  0.0610338                9.554229                 5.9997014e-08            5.4165087                25370.398                
1750                     2.9781911712884903       4425170                  257.4471266320319        483                      275.8955029759087        32                       0.004655055353574663     431988                   0.5941534847524331       2157419                  -0.117349915             9.280789                 2.2337197e-09            5.533067                 41056.387                
1800                     3.0407064339849685       4535872                  264.5669359061631        498                      274.494847744259         32                       0.004125785014846109     442778                   0.5341768499494359       2211255                  -0.7643795               8.8419695                2.4778714e-08            5.9451275                48688.29                 
1850                     3.1028611907694077       4644740                  262.2798873560699        489                      265.7551836984701        32                       0.004044988491002796     453387                   0.555308053746052        2264198                  -0.3486278               8.717259                 2.097086e-08             69.31933                 1758957.5                
1900                     3.1672476924790276       4757121                  265.2422505976677        490                      261.72373233820946       32                       0.0032640992208968762    464337                   0.5876628971901261       2318857                  0.42501315               7.862514                 1.0420868e-08            14.360056                112593.3                 
1950                     3.229173445701599        4866559                  264.20546199303277       506                      272.59953518177457       32                       0.0031667829124848424    475000                   0.5619895978489682       2372071                  -0.03114154              7.7621303                3.0316404e-08            9.874512                 158182.27                
2000                     3.2921392295095657       4976055                  261.73629092929326       501                      278.6417140276819        32                       0.0037338386678919546    485664                   0.6017492227922154       2425310                  0.3222179                8.447868                 2.637249e-07             13.002118                182056.78                
2050                     3.353790831565857        5086802                  264.1908949704566        537                      271.7227844624328        32                       0.0032666179990988174    496450                   0.5751061245964022       2479147                  -0.017255262             7.930293                 4.783324e-08             28.222872                930709.9                 
2100                     3.4149875712394713       5194878                  263.7840939683286        498                      261.1611206629975        32                       0.0042717658465181415    506982                   0.5403000319992507       2531697                  0.12689947               8.962007                 7.72625e-09              9.908397                 35247.133                
2150                     3.4783902906046973       5306378                  264.49450561239183       548                      269.4667625083019        32                       0.003323416698155145     517845                   0.5532214500216156       2585898                  0.365475                 7.9004626                4.7475574e-08            1468.2533                66516996.0               
2200                     3.5391952714655135       5415965                  265.68871047135207       540                      255.50535121278295       32                       0.004031723170053392     528523                   0.5476163410525609       2639170                  0.25730002               8.692349                 5.896854e-09             189.3163                 8601411.0                
2250                     3.601545096172227        5525584                  265.70148783361714       545                      277.03957528679615       32                       0.003921609509874273     539200                   0.5655971950954861       2692452                  -0.058689736             8.499471                 4.9870742e-08            178.43399                8452398.0                
2300                     3.6623976857794656       5634805                  265.9224362315548        538                      272.3545846786921        32                       0.0034951998594221377    549834                   0.555094036709914        2745542                  0.38878396               8.279094                 1.8211496e-08            9.847293                 38075.492                
2350                     3.724478462603357        5745711                  269.3962841691126        543                      270.90374162133          32                       0.0026596615899283933    560634                   0.5306397637069169       2799458                  -0.12793541              7.0063267                5.7512843e-09            13.4595585               247306.94                
2400                     3.78481001496315         5855441                  268.40127758672526       566                      284.59492324746276       32                       0.003315044903173679     571317                   0.5415421055299645       2852786                  -0.5075556               7.981468                 8.730708e-09             16.944963                497410.22                
2450                     3.844821443491512        5963668                  271.8470910272713        551                      267.34113944358853       32                       0.0022782204307128335    581857                   0.5196494984849591       2905387                  0.0024870394             6.721209                 7.3052187e-10            22.986473                295252.66                
2500                     3.906208267145687        6073788                  267.686954867346         563                      264.82955193776667       32                       0.0037211905826221815    592583                   0.5728234618249601       2958906                  -0.48066077              8.345743                 4.6510164e-07            27.208424                249320.77                
2550                     3.9676273953914643       6183768                  271.27653621411525       552                      278.9881235629982        32                       0.0032452106475830077    603292                   0.5211753173350354       3012360                  -0.6710263               7.916695                 1.1791375e-08            37.390137                353021.53                
2600                     4.0286643072631625       6294512                  273.68934704083256       575                      270.858393130512         32                       0.0029525463738717325    614077                   0.5756514060556592       3066175                  -0.14130417              7.5289598                4.684038e-08             76.239456                1862717.0                
2650                     4.088892737494574        6404290                  272.2846104759713        566                      271.065336901989         32                       0.0034906054855486667    624767                   0.4882462206403524       3119524                  0.07415595               8.19843                  5.0669957e-10            47.14429                 1120031.5                
2700                     4.149452564252748        6514216                  269.3430638863877        575                      281.11248763671244       32                       0.003477981216029117     635473                   0.4845791338959033       3172943                  0.036173847              8.312978                 1.0423983e-09            6693.3125                329703600.0              
2750                     4.208921610977915        6622266                  275.5003141919705        569                      278.5534396767082        32                       0.0021585823517840056    645994                   0.5009390470757017       3225446                  0.00833479               6.3753924                6.1869086e-11            28.130735                271355.16                
2800                     4.269271248579026        6732022                  272.2307966314789        566                      277.59087409025835       32                       0.0029126228216816395    656684                   0.4763631694271217       3278785                  0.22324927               7.3580556                3.9553735e-10            64.96941                 1307686.1                
2850                     4.330516302784284        6841765                  270.90209610733854       549                      273.9342027293642        32                       0.0023221297252581314    667370                   0.49100722160892213      3332129                  0.39077014               6.902674                 2.2390858e-09            52.013588                925683.75                
2900                     4.39103214237425         6951666                  271.0680539556764        573                      273.89155828444694       32                       0.0031379546859476824    678074                   0.4739076525357653       3385538                  -0.061588477             7.607428                 6.982082e-09             19.475096                392765.9                 
2950                     4.4518534297413295       7061627                  268.96647770930474       556                      284.2219297272808        32                       0.00371292936352064      688782                   0.5171180581146816       3438981                  0.012064611              8.311362                 6.4275105e-09            100.35121                2434455.2                
3000                     4.5118717950582505       7170549                  268.70830115459364       566                      278.17431243118324       32                       0.0033480998347787294    699389                   0.48223558874139627      3491913                  0.41652378               7.992419                 6.9186655e-08            34.186283                945522.44                
3050                     4.571094004313151        7278538                  270.28034148909956       588                      283.9337912209982        32                       0.0037541805842276395    709903                   0.4973896048576955       3544376                  -0.16860841              8.511075                 2.8786207e-09            18.485088                478367.5                 
3100                     4.630506298210886        7386834                  268.7015218670408        593                      275.31458758784714       32                       0.0033997175305388694    720447                   0.48730235313301656      3596992                  -0.1229679               8.023543                 2.5705824e-10            2044.2037                91521520.0               
3150                     4.690931545562214        7495668                  269.9120461843255        562                      276.61844111220813       32                       0.004381612516366518     731045                   0.47085918547907124      3649883                  0.38800678               9.045548                 1.9473125e-08            28.384459                757046.5                 
3200                     4.749899227221807        7603130                  266.7207724517247        580                      275.41605420736545       32                       0.0054500425495387275    741509                   0.48401399865876577      3702095                  0.22476651               10.55538                 1.5992384e-07            14.188918                236843.64                
3250                     4.809539932012558        7711522                  266.10574487071153       588                      283.7330952094811        32                       0.004223615207053997     752067                   0.48435707517716076      3754758                  0.43247023               9.25917                  1.651796e-08             16.397036                324829.38                
3300                     4.868932548165321        7820745                  265.94300143649906       610                      283.4370179029497        32                       0.005849376249541506     762698                   0.49407900353100986      3807816                  0.13357607               10.769513                6.780151e-08             89.38376                 4131727.8                
3350                     4.927667560709847        7928627                  266.76973592557687       599                      281.36818340751864       32                       0.005033400128869449     773204                   0.4747033811083027       3860226                  -0.49455824              9.859913                 5.933782e-09             4.173354                 23744.668                
3400                     4.98751836988661         8037284                  271.08405458365723       573                      270.8454653971883        32                       0.003617121623112605     783783                   0.4524887761169316       3913024                  -0.082304336             8.4567995                6.063162e-10             27.465483                843100.3                 
3450                     5.046806886593501        8145908                  268.23661704269114       604                      276.50318796282625       32                       0.004459569897762565     794358                   0.4810893404517125       3965792                  0.06302355               9.294053                 3.468149e-09             2091.9163                71086820.0               
3500                     5.10692245595985         8254826                  267.43359892006043       561                      280.2402958894483        32                       0.0045311774771947125    804965                   0.47217609891560086      4018726                  0.7569146                9.369727                 5.43389e-08              33.191933                1120933.4                
3550                     5.166577415068944        8364128                  268.85567927622327       605                      269.6404234054225        32                       0.00346909242383601      815602                   0.4353611996299342       4071821                  0.4641089                8.101619                 3.2848806e-09            8208.117                 368285500.0              
3600                     5.226007331940863        8472914                  275.1886897043754        582                      280.68606326685125       32                       0.0022542754423271103    826194                   0.4724647351109877       4124681                  -0.17525649              6.600915                 2.8182382e-11            908.79083                37586370.0               
3650                     5.28457517988152         8580694                  271.5561112841919        600                      276.7444528768286        32                       0.003519634601517851     836681                   0.4518436537429749       4177041                  0.714646                 8.107705                 1.3957134e-09            20.570713                438357.62                
3700                     5.345278399123086        8690474                  271.5538440476013        582                      283.69842163278014       32                       0.0029136989966477497    847371                   0.4667618508617753       4230384                  0.40387127               7.325599                 3.9481864e-12            528.16797                21747016.0               
3750                     5.405052968727218        8800166                  272.55221747396877       590                      282.1405403218237        32                       0.0024557108076933387    858052                   0.4923910265771028       4283679                  -0.40885654              6.803174                 1.2290743e-10            14.657254                107609.95                
3800                     5.465065512326029        8908528                  266.6966862931543        581                      274.9081992664086        32                       0.004201743785325471     868605                   0.438774784909019        4336331                  0.27783823               8.961009                 6.401756e-09             76.29427                 2123165.0                
3850                     5.523206465641658        9016029                  273.26219957654445       611                      282.5160260481113        32                       0.0023048897680727023    879073                   0.45467524542432447      4388550                  0.12238797               6.712248                 2.1400723e-11            6534.9937                229587500.0              
3900                     5.582575978835424        9125293                  274.31475492461414       602                      283.27295354125505       32                       0.002975745660038621     889707                   0.4499004238648034       4441632                  -0.07377585              7.5552263                3.2689613e-09            10.817982                114799.55                
3950                     5.643228692544831        9235295                  264.2131736618899        590                      268.39631687662364       32                       0.0047508664429187775    900418                   0.4678355320900133       4495078                  0.019592322              9.664073                 3.3907334e-08            6.0746536                52213.742                
4000                     5.702528454727597        9343661                  268.5544160521387        607                      265.05674274557          32                       0.0031790733337402344    910966                   0.4735902036259512       4547720                  0.27360827               7.7287273                3.2180736e-08            42.568993                871548.8                 
4050                     5.761845531728532        9453273                  268.8652201142545        603                      276.2237500768966        32                       0.0036401008542680064    921634                   0.46074958359300805      4600971                  -0.1773878               8.326928                 2.2263388e-10            81.49635                 2319588.5                
4100                     5.82025296125147         9561357                  267.7727059572711        608                      284.2297402083046        32                       0.004052892889616624     932155                   0.45722530606335576      4653475                  -0.1507175               9.093268                 9.474853e-09             229.32307                7272711.0                
4150                     5.879233783351051        9669898                  273.59310773783994       584                      276.93752823992406       32                       0.0038431163491873905    942722                   0.4562835392397066       4706215                  -0.062255938             8.620332                 1.6312914e-08            11.531115                95676.234                
4200                     5.938933087719811        9779443                  268.8198380271285        599                      262.9963218687083        32                       0.004360300360941419     953389                   0.46717010768113937      4759439                  0.14622666               9.012023                 1.2102312e-07            284.75015                7773758.5                
4250                     5.99766386853324         9888039                  276.7314807471639        606                      278.70786594014913       32                       0.003409674820991663     963958                   0.4267351590670072       4812192                  -0.040521488             8.015674                 1.2096513e-08            17.30519                 191583.19                
4300                     6.057515960335731        9997813                  272.0217239917666        602                      279.2989304262554        32                       0.0033278910830469416    974645                   0.47772615640470295      4865521                  0.10560557               7.9805226                4.2376647e-10            23.117262                306342.97                
4350                     6.117177199522654        10107108                 273.4621865630447        599                      278.57614181880933       32                       0.0031231425294828653    985287                   0.4293895801464161       4918621                  -0.4974741               7.8139405                1.7687668e-10            72.46936                 3192264.5                
4400                     6.177229373587503        10216529                 269.3473108561258        602                      285.53082775111045       32                       0.003171969595409575     995939                   0.4560936287458214       4971779                  0.18127587               7.8116174                2.2630339e-10            29.413933                557422.7                 
4450                     6.2367143663432865       10326829                 273.298956241634         607                      281.9407374054835        32                       0.0030196174024948344    1006678                  0.4103306662272937       5025364                  0.29536405               7.636651                 4.0924686e-09            10.91825                 106801.445               
4500                     6.295592206848992        10435446                 274.1150066518935        602                      270.5235230403945        32                       0.0036335956882423076    1017250                  0.43059671138214367      5078129                  0.16251978               8.413389                 3.3762693e-09            36.951454                428979.28                
4550                     6.353413191040357        10542542                 275.8141555898822        612                      275.976097793115         32                       0.003218543357574023     1027675                  0.43422013871135107      5130146                  0.535466                 7.830652                 8.368656e-10             12.626119                225096.3                 
4600                     6.412105610171954        10651042                 273.64469009510253       608                      274.71793332565295       32                       0.004008799091751027     1038237                  0.4306771005263351       5182852                  -0.19274428              8.945264                 5.901321e-09             68.56461                 1313559.4                
4650                     6.470124167336358        10759278                 268.962324403239         632                      284.28471833788575       32                       0.0041327260261358216    1048770                  0.40508263876271805      5235419                  0.49889782               8.88503                  3.5518164e-09            200.32977                5993653.0                
4700                     6.5285440074735215       10867657                 274.31823159395395       620                      278.9548679784451        32                       0.003530662968045189     1059318                  0.41615836007254464      5288062                  0.66021335               8.154032                 7.790602e-10             31.922209                1389015.6                
4750                     6.586375626325608        10975540                 270.95290782629735       615                      281.26428864525855       32                       0.003937540393249661     1069819                  0.41546307732077203      5340461                  -0.13566579              8.622817                 1.2587426e-09            105.18774                3473468.2                
4800                     6.646308529774348        11085242                 274.11296442481654       593                      274.95333698771594       32                       0.004874738319864813     1080500                  0.3941061981691994       5393762                  0.58598495               9.4528                   1.8720836e-08            3.2223375                13986.407                
4850                     6.705152485900455        11193480                 272.4075553422013        592                      278.52445722517945       32                       0.0037517344007397643    1091036                  0.43264561814760905      5446347                  -0.2768343               8.387989                 1.4298068e-09            70.42355                 2158723.8                
4900                     6.763675923148791        11301812                 273.5295486168786        613                      276.6720895568923        32                       0.0024636365749217846    1101582                  0.426823438044046        5498965                  -0.06604748              6.8212996                6.842659e-10             26.346926                173456.4                 
4950                     6.823750682804319        11411868                 269.40945669707924       601                      284.9824651968354        32                       0.004685503932145925     1112299                  0.4033644749568059       5552437                  -0.25859573              9.352556                 1.1094718e-07            121.58416                5450199.5                
