Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
800                      2.05772946940528         1851250                  280.7569918529456        569                      280.16509576325427       32                       0.002963565217638479     180454                   0.5546089752375731       900835                   -0.13715883              7.5231566                7.051494e-11             48.46349                 747461.4                 
850                      2.1714196062750286       1960449                  279.1955063167196        563                      288.1539880862356        32                       0.0018869039558228992    191089                   0.6131721919626852       953900                   -0.00243186              6.104933                 8.837857e-12             8660.456                 284839330.0              
900                      2.285069893863466        2068962                  279.72875054021506       567                      278.57540380389867       32                       0.0020319180618418326    201657                   0.6361289047982223       1006634                  -0.26181608              6.263369                 2.6163313e-11            4.0450106                71846.3                  
950                      2.3989656936460073       2178245                  276.45244516585643       567                      279.51988240065964       32                       0.002719139083150471     212299                   0.6959969028615814       1059745                  0.16146466               7.0728693                5.475592e-11             19.578045                281463.78                
1000                     2.512113993830151        2286324                  280.52690743310455       575                      281.3625876656406        32                       0.0016637512823430504    222819                   0.6007006023727984       1112264                  0.07336716               5.6449747                5.954975e-12             23.712372                583173.1                 
1050                     2.6255909372038313       2394425                  283.3661495958383        579                      284.3389254826589        32                       0.0012900834859803667    233344                   0.5955117792168587       1164793                  -0.15490715              4.971802                 1.2763875e-15            2.8139727                8306.904                 
1100                     2.7390698682599597       2502268                  279.01409638609914       565                      281.8423446600996        32                       0.002991546309271524     243845                   0.5954150299527752       1217198                  -0.78268254              7.652659                 4.1665144e-12            1.6335444                2204.8857                
1150                     2.856782384514809        2612400                  277.795357038031         561                      285.2275978187345        32                       0.0030013308113003953    254568                   0.6035387831950875       1270729                  -0.13504845              7.6222334                3.6143074e-12            19.974165                260125.33                
1200                     2.9726863330602646       2721584                  274.4742306127772        571                      286.1814704166068        32                       0.002345800103239752     265201                   0.5853204679726368       1323789                  -0.23173158              6.784931                 2.5547345e-11            3.2209277                51376.453                
1250                     3.0863799273967745       2829145                  278.6252552183173        581                      263.4570114072703        32                       0.0021678894185102903    275675                   0.5900620272721103       1376053                  -0.070470616             6.5113044                5.806927e-09             9.996514                 301040.4                 
1300                     3.2026411265134813       2938691                  278.58977329438227       585                      279.84795703315797       32                       0.003213502139579959     286345                   0.567863986916738        1429283                  0.2428168                7.5954137                3.790172e-10             4.2351065                22543.348                
1350                     3.316866912974252        3046964                  277.0400802955252        577                      290.1003681123499        32                       0.0027523471577332753    296886                   0.5608541074663962       1481895                  -0.545522                7.1252446                3.7240042e-09            27.397114                722791.56                
1400                     3.431566028793653        3155344                  274.6454436611734        576                      277.40513499001946       32                       0.003795311288926208     307437                   0.59224962655263         1534558                  -0.058990315             8.449419                 1.6472396e-09            16.388561                265477.03                
1450                     3.5458837119075985       3264002                  280.69057535405165       567                      284.98859062209243       32                       0.0012053436828109454    318022                   0.5805825745033113       1587360                  0.026655799              4.8839617                5.760225e-15             23.338976                808210.75                
1500                     3.659986015425788        3372662                  280.0249799820679        599                      286.20624489325314       32                       0.00170709796068145      328599                   0.5406066001333841       1640148                  -0.08871531              5.8192973                2.2770208e-12            594.9291                 28558502.0               
1550                     3.7743911023934684       3481242                  280.14384204485987       580                      281.23453825094435       32                       0.0013461520797327946    339168                   0.5787555796889966       1692907                  0.21752717               5.0962944                4.4417223e-13            16.111162                276698.2                 
1600                     3.8875578196181193       3588623                  282.4211675780267        581                      282.2840045964796        32                       0.001144365264246097     349623                   0.551583350738349        1745080                  0.07640882               4.6388135                9.5583196e-15            2.857657                 27986.41                 
1650                     4.002187191777759        3697178                  278.3564082723642        581                      270.6698856034991        32                       0.0016419307752089066    360192                   0.6071122440978558       1797826                  0.23144738               5.6458716                9.463149e-13             7.9507623                149241.14                
1700                     4.11919704106119         3805137                  280.1454108988569        584                      288.0734047022145        32                       0.0021725808076812447    370701                   0.6150227864583333       1850278                  -0.33606344              6.48541                  3.8619786e-14            25.483408                421984.34                
1750                     4.233674407137765        3913783                  281.27474266623415       579                      276.2933091228441        32                       0.0013901757030952268    381279                   0.5581344083460366       1903072                  -0.067640506             5.1434155                4.529403e-14             25.95035                 1202524.0                
1800                     4.3499882309966615       4022748                  278.87310786123464       561                      284.20826724701635       32                       0.0019233457266990773    391891                   0.5602826911782888       1956026                  0.09356274               6.261758                 2.3433191e-11            6.1009374                77468.195                
1850                     4.468151268561681        4133250                  276.91229677459313       567                      278.28539165205103       32                       0.002381667564732368     402650                   0.5542206557681556       2009732                  0.48311558               6.7123723                9.839165e-12             3.317407                 14074.558                
1900                     4.5867580160167485       4243191                  279.0452972533555        577                      285.04901220034054       32                       0.0015328521053540652    413353                   0.542186527461796        2063159                  0.1850895                5.516442                 2.1806907e-12            105.69333                3822841.8                
1950                     4.705039580663045        4353084                  280.7903747046719        573                      281.7679610746892        32                       0.0017731333116315447    424054                   0.564353422685103        2116561                  0.049317818              5.942592                 1.0224388e-10            10.039103                185915.23                
2000                     4.821205330093702        4462178                  279.71337055051976       583                      276.19799141956736       32                       0.0010118286290237207    434679                   0.565093935565619        2169572                  0.042823855              4.3798337                6.2343126e-08            68.48962                 1907466.6                
2050                     4.937141449120309        4569642                  279.6652917416207        589                      282.02005462820676       32                       0.0021318221725703437    445141                   0.5262005828147711       2221777                  0.021027807              6.3520484                5.145537e-12             101.42714                4747306.0                
2100                     5.052784838676453        4677782                  276.820733151749         588                      284.248279005373         32                       0.0027374092814991774    455676                   0.5358520032368245       2274318                  -0.26935992              7.2002087                3.3700975e-10            12.530593                352619.47                
2150                     5.168458538916376        4786597                  278.3064612928576        572                      285.76359505960477       32                       0.0019943234774301636    466271                   0.4770276767319677       2327194                  -0.0042049624            6.351284                 1.2972225e-11            1.8703867                5511.6865                
2200                     5.284431132078171        4894896                  278.5186307603684        585                      286.6157239221747        32                       0.0019500021841011796    476815                   0.5361295748787451       2379814                  0.27436244               6.159317                 6.999245e-12             5.820437                 113946.48                
2250                     5.401150616341167        5005099                  280.11837215528055       591                      278.66769339679195       32                       0.003049103403279904     487545                   0.5245952847637708       2433364                  -0.29687437              7.652354                 9.2172053e-10            73.41515                 803807.8                 
2300                     5.518864311774572        5113778                  277.0810891917317        602                      276.75362713849626       32                       0.002646276825352719     498128                   0.5304652790285783       2486160                  -0.5155038               7.1269827                9.383826e-10             192.82245                5051486.0                
2350                     5.636892311308119        5222568                  279.07442870630126       593                      279.3083772748208        32                       0.00202118844356177      508721                   0.5100619659856906       2539017                  -0.3266426               6.1754093                2.6758023e-11            123.72467                2161803.5                
2400                     5.752386910849148        5330178                  280.3947350870146        594                      282.77321430502536       32                       0.0016575272266681378    519196                   0.5149196852608683       2591296                  0.113651626              5.701776                 2.6123992e-13            22.297419                688073.75                
2450                     5.868617767360475        5438639                  280.403270386482         603                      278.5370892064319        32                       0.001974838688260033     529754                   0.5093432663734807       2643987                  -0.50526774              6.1793222                8.742226e-12             1135.7759                56245028.0               
2500                     5.984551111857097        5547053                  279.54695469701727       609                      282.83209738469253       32                       0.0018594536839461908    540308                   0.5057141101325294       2696650                  0.16813265               5.956703                 2.025313e-12             5.222236                 114764.08                
2550                     6.099662178821034        5656113                  279.4474385845574        601                      284.0581927159957        32                       0.0017201601012239178    550925                   0.5091985140875547       2749632                  -0.23596968              5.916683                 1.4571015e-12            204.40292                4566567.5                
2600                     6.215798479252391        5764688                  278.7382525768301        593                      278.27359483023855       32                       0.002172724938974148     561491                   0.5006014704704285       2802383                  -0.2548947               6.4403734                1.5465567e-12            16.497488                247906.72                
2650                     6.331165084309048        5872111                  283.8944225217703        609                      261.3555856991672        32                       0.001778265325034537     571946                   0.4884141000049688       2854565                  -0.2731038               5.7470717                9.220101e-15             605.8346                 19250810.0               
2700                     6.451335602800051        5981876                  279.85275996231934       610                      278.75689945530286       32                       0.0016181858162901718    582629                   0.47447335698268966      2907884                  0.08704013               5.592713                 1.8548974e-13            47.035065                1119682.2                
2750                     6.566875875393549        6090597                  281.13184379134896       622                      273.53850603138835       32                       0.0016384707524044679    593210                   0.4971701992303873       2960689                  -0.41929013              5.5894885                1.0020183e-11            120.31078                2725808.0                
2800                     6.680746276047494        6197983                  282.50593513329375       631                      281.290363308414         32                       0.00189823628618167      603663                   0.46900820755107886      3012838                  -0.41322246              6.1134167                4.8038244e-11            51.270462                1821779.2                
2850                     6.793603101372719        6305688                  280.8509308281154        625                      276.34837951794987       32                       0.001664423665335012     614144                   0.47550687568132266      3065147                  -0.06690759              5.588532                 5.1139805e-13            134.90381                6394208.5                
2900                     6.91089937236574         6415790                  278.9332421978763        618                      278.2449969572682        32                       0.001902572486711585     624863                   0.479366040299038        3118629                  0.10065179               6.0651674                1.494855e-11             496.48288                23604992.0               
2950                     7.026066251132224        6524361                  281.19554928512565       607                      271.7604266814279        32                       0.0013321620913652272    635430                   0.48484372172116313      3171370                  0.13262899               5.088123                 9.597918e-13             252.24638                12202158.0               
3000                     7.147738447123103        6635618                  278.84725178056533       591                      283.86794400868826       32                       0.0030982981775408594    646259                   0.5018400842330876       3225429                  0.07314382               7.7366557                1.2307047e-10            371.40332                17306614.0               
3050                     7.264022111362881        6744384                  279.7331442273262        585                      282.0866183669598        32                       0.003163562349553378     656850                   0.4804447739612842       3278278                  0.098144844              7.750674                 1.25882525e-11           2.0820377                7264.278                 
3100                     7.380716666314337        6854050                  279.6953105748096        593                      277.387722500346         32                       0.0020536979039510093    667527                   0.47733056994451994      3331564                  -0.22099389              6.3096504                8.20611e-12              2.2945738                13275.521                
3150                     7.4973470868666965       6962645                  281.44083826821833       603                      273.70989794147465       32                       0.0014125160246251899    678099                   0.5323576052090648       3384325                  0.06674682               5.3410816                1.06965235e-14           27.451065                407491.8                 
3200                     7.61492551041974         7071215                  279.6898020002215        587                      260.68454374828144       32                       0.0017333969968190126    688670                   0.4915827655249348       3437077                  -0.24720673              5.7143035                1.0708844e-12            22.862206                491650.38                
3250                     7.733261054754257        7180043                  279.38758945377964       601                      279.43951173973875       32                       0.0016752544808502935    699261                   0.4873180444689765       3489944                  0.17740169               5.6651716                1.921505e-11             4.7171073                58176.3                  
3300                     7.847835444675551        7288096                  280.0513049426044        603                      271.33700605580356       32                       0.0015145072116042083    709779                   0.4783478503636981       3542436                  0.06195753               5.474806                 2.1787494e-12            7.994139                 114093.6                 
3350                     7.967503351238038        7397743                  280.0714998329567        591                      275.9313931762056        32                       0.0011222314330475841    720459                   0.4990380713036963       3595712                  -0.14718953              4.6155853                2.4585294e-14            2.8073375                12982.2                  
3400                     8.08334769361549         7505504                  282.50466588672145       588                      279.99894775402777       32                       0.0017798726592583678    730954                   0.47016457950367646      3648069                  -0.0015539648            6.0315833                7.3505912e-09            6046.577                 228799330.0              
3450                     8.19978717121813         7614054                  282.90641133851443       592                      291.4465764895317        32                       0.001307886631334599     741518                   0.4727314800855173       3700807                  0.28558993               5.0187807                5.6576705e-13            24.017567                248001.08                
3500                     8.316599681708547        7722908                  278.5031271036072        577                      277.2407626161542        32                       0.0015081944157235064    752117                   0.48448786321100773      3753700                  -0.1546105               5.3344736                4.6963356e-13            4469.3447                146767100.0              
3550                     8.43616723616918         7834313                  278.5724381264805        614                      280.9234808361041        32                       0.002886906962528407     762961                   0.45154547981283616      3807822                  0.13774644               7.369476                 2.2708892e-11            11.985414                270602.88                
3600                     8.551907856663068        7942305                  281.655972578566         608                      276.7017588809713        32                       0.0020054270378985807    773471                   0.41964308705495956      3860279                  -0.012283899             6.3585763                9.736395e-12             275.8261                 8511756.0                
3650                     8.67239643494288         8053051                  281.2962854363511        597                      284.11307897986165       32                       0.003251185783973107     784255                   0.4279170986318726       3914086                  -0.47011775              7.854928                 1.6023801e-09            22.461287                663983.5                 
3700                     8.787391158077451        8160963                  281.0300333316015        630                      273.45217086444626       32                       0.0030081987965340706    794756                   0.42460464117095226      3966494                  -0.042567894             7.600991                 4.94951e-12              43.694134                590883.6                 
3750                     8.901334666609763        8268365                  282.28265700507916       631                      280.1656938590263        32                       0.0013655778108068474    805208                   0.4508615554838306       4018647                  -0.2785631               5.109419                 1.0904654e-16            19.468006                343493.8                 
3800                     9.014806241724227        8376085                  280.2400972189408        634                      286.93966651036453       32                       0.0023761112701716682    815690                   0.45688983883344647      4070958                  0.023753347              6.7836266                3.8474766e-12            30.411146                1152050.8                
3850                     9.128087235887845        8483708                  282.3287975301674        633                      288.44747172409365       32                       0.0013317021698054702    826165                   0.4342974137596297       4123224                  -0.4605091               5.096361                 3.905375e-12             5.0105047                105911.71                
3900                     9.243086767991384        8592405                  282.1077350526972        637                      285.26349320682027       32                       0.0024314589464842383    836742                   0.4433708686333198       4176009                  0.07088695               6.866954                 1.03194876e-10           9.078381                 98372.47                 
3950                     9.35784269021617         8699889                  281.9291821685475        612                      285.35445320872645       32                       0.0022067842936074294    847207                   0.49789349297165425      4228217                  -0.30228207              6.462958                 1.102821e-12             222.21555                4819670.0                
4000                     9.47403257197804         8809089                  284.58955336542397       623                      281.8419572270379        32                       0.002581973211460204     857838                   0.4419399736950672       4281253                  -0.12884861              6.9789405                4.987973e-10             8.840372                 85220.375                
4050                     9.590001447929277        8917849                  279.6692375714362        607                      286.60102316278613       32                       0.0029522785078292773    868425                   0.41251219542760814      4334090                  0.67760646               7.590061                 5.8671096e-10            5.405321                 60982.49                 
4100                     9.704096660282877        9025592                  281.1144580081713        621                      281.72865684979075       32                       0.002444146164492065     878911                   0.44974102286057105      4386419                  -0.27660325              6.891838                 5.4967184e-11            13164.771                418666340.0              
4150                     9.821858573357265        9134908                  281.75067928502403       602                      282.52304273856726       32                       0.0020479198013033184    889552                   0.4803266934375745       4439531                  0.053416096              6.2554135                9.984307e-10             385.76135                6152236.0                
4200                     9.934537358482679        9241801                  282.06745172371285       625                      287.0506819276086        32                       0.001891570348365634     899953                   0.43217394743462695      4491439                  -0.43894744              5.9105935                1.3531516e-12            202.98177                6425445.0                
4250                     10.048007287714217       9349126                  282.2861571624017        625                      278.4850015564904        32                       0.0018187028727507943    910401                   0.47311859281489077      4543562                  -0.073351055             5.9800887                3.202748e-11             76723960.0               3803344000000.0          
4300                     10.160365902384122       9457266                  283.9657755490231        634                      289.65783930987817       32                       0.0014313300935233511    920923                   0.4215357636242378       4596078                  -0.82770383              5.1877337                4.976334e-13             80.28024                 3781974.2                
4350                     10.273442963957786       9565237                  284.8021425205315        629                      282.0252350724403        32                       0.002402203950551477     931434                   0.40925274198017425      4648516                  -0.049909696             6.9206467                1.7337413e-11            33.34316                 749535.75                
4400                     10.385970064004262       9672372                  280.74795490353637       642                      278.4584356607733        32                       0.003119114026501404     941861                   0.38550549389356636      4700541                  0.010099208              7.7739363                1.0769337e-11            7.1176257                147380.38                
4450                     10.498895215127202       9779804                  283.76037547148303       639                      285.41243318176953       32                       0.002500448060866019     952313                   0.3875693171948997       4752711                  -0.17273225              6.8509054                2.1308509e-11            65.888504                2296676.5                
4500                     10.612787727249993       9889087                  283.53449064172406       651                      285.9652330900867        32                       0.00245100566159899      962946                   0.3937935368860561       4805779                  -0.2550518               6.7965307                1.9410067e-10            3.0686502                22927.59                 
4550                     10.727282926771377       9998070                  281.23591585419183       640                      288.680493045606         32                       0.001503346867822296     973551                   0.4231838413051792       4858703                  -0.4207951               5.4607954                1.1984151e-11            41611.895                2021086100.0             
4600                     10.840971168941921       10106321                 284.3882905710513        634                      286.8225667470179        32                       0.002022457004773735     984086                   0.4646224596767937       4911276                  0.23995446               6.2624807                1.1141497e-11            700320.1                 34754140000.0            
4650                     10.955526594850753       10214924                 283.13858096904784       624                      287.87284086644155       32                       0.0023893106658503696    994656                   0.44571796842694056      4964026                  0.16267763               6.833954                 1.4073304e-10            53.71209                 1704573.5                
4700                     11.06804965145058        10322580                 282.97307493839605       636                      279.6023263659283        32                       0.0019128006785663206    1005136                  0.4455135749009793       5016304                  -0.30640605              6.058095                 5.0493446e-12            561.2425                 11166234.0               
4750                     11.182712522281541       10431803                 282.5245787369996        633                      286.4783248655853        32                       0.0026640919751899188    1015764                  0.4136502569614176       5069351                  -0.5768227               7.147465                 2.132175e-12             61.512394                1092738.8                
4800                     11.295073343846534       10539776                 284.4806636015019        625                      279.5407548760448        32                       0.0016047139869672115    1026271                  0.41893139420268694      5121792                  0.2509766                5.5452867                5.9831155e-13            390.0574                 9819364.0                
4850                     11.409434737364451       10647433                 281.7576749319598        606                      275.80250098731074       32                       0.0023217363016945977    1036752                  0.45200220379469613      5174092                  -0.33686495              6.759207                 3.162793e-10             44.066788                1130632.5                
4900                     11.526224644647705       10756477                 284.48292807691234       604                      277.79679020504824       32                       0.0009565945162157123    1047368                  0.4569435595094529       5227068                  0.34786785               4.3458047                0.0004797615             11821.205                380313300.0              
4950                     11.640168000393444       10864754                 281.9318446540765        629                      274.80634247295296       32                       0.0019749155346776397    1057909                  0.4295484467414813       5279657                  -0.21305984              6.3613324                2.0125871e-11            15.80106                 208569.94                
